submission_date,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death
2021-10-18,45002360,25121750.0,4041168.0,69284,9633.0,731925,424945.0,45984.0,1259,116.0
2021-10-19,45083408,25160062.0,4055157.0,80528,19536.0,733772,426072.0,46107.0,1846,280.0
2021-10-20,45160137,25201255.0,4066093.0,76197,15430.0,735603,426984.0,46265.0,1753,309.0
2021-10-21,45247802,25247944.0,4080527.0,87288,18242.0,737137,427768.0,46370.0,1534,123.0
2021-10-22,45329614,25294503.0,4090223.0,81496,13667.0,739089,428985.0,46506.0,1875,225.0
2021-10-23,45366609,25312648.0,4095194.0,36544,6544.0,739756,429208.0,46523.0,667,27.0
2021-10-24,45394849,25328444.0,4098257.0,28146,4191.0,740100,429316.0,46530.0,346,22.0
2021-10-25,45478991,25377706.0,4108258.0,84095,13039.0,741148,429912.0,46654.0,993,152.0
2021-10-26,45581305,25436631.0,4125782.0,102052,22376.0,743191,431316.0,46808.0,2018,210.0
2021-10-27,45665624,25483808.0,4139051.0,83862,17316.0,744965,432115.0,46924.0,1708,285.0
2021-10-28,45769201,25527917.0,4174238.0,81692,17138.0,746244,432714.0,46993.0,1290,167.0
2021-10-29,45857605,25575582.0,4185440.0,88267,15903.0,748053,362342.0,47092.0,1738,197.0
2021-10-30,45892650,25593231.0,4189980.0,34476,6204.0,748502,362549.0,47114.0,449,26.0
2021-10-31,45918168,25607787.0,4192752.0,25454,3441.0,748805,362616.0,47126.0,303,22.0
2021-11-01,46035900,25681226.0,4202554.0,109773,13257.0,749994,363279.0,47266.0,1142,195.0
2021-11-02,46110884,25718484.0,4213186.0,74299,16327.0,751444,364114.0,47325.0,1439,196.0
2021-11-03,46189901,25760851.0,4226229.0,78909,16687.0,752642,364833.0,47459.0,1445,317.0
2021-11-04,46278910,25809943.0,4241780.0,88790,18863.0,753849,365411.0,47510.0,1207,94.0
2021-11-05,46368707,25861017.0,4253055.0,89611,14969.0,755467,366364.0,47614.0,1563,131.0
2021-11-06,46404727,25879369.0,4257628.0,35492,5873.0,755945,366549.0,47639.0,478,27.0
2021-11-07,46436166,25897309.0,4261813.0,31373,4785.0,756198,366616.0,47659.0,253,28.0
2021-11-08,46552776,25972686.0,4272540.0,116561,14600.0,757370,367159.0,47737.0,1148,159.0
2021-11-09,46635606,26013475.0,4285415.0,82653,18521.0,758965,368076.0,47892.0,1595,319.0
2021-11-10,46729415,26064513.0,4300570.0,92017,19553.0,760305,368720.0,48008.0,1252,171.0
2021-11-11,46803254,26099025.0,4313186.0,73249,16551.0,761282,368935.0,48054.0,977,55.0
2021-11-12,46926173,26169800.0,4326702.0,122774,17678.0,763023,370000.0,48166.0,1698,222.0
2021-11-13,46995144,26213466.0,4336574.0,53600,11386.0,763575,370146.0,48196.0,552,33.0
2021-11-14,47028840,26233907.0,4340054.0,33635,4066.0,763791,370193.0,48195.0,216,9.0
2021-11-15,47162430,26319242.0,4353976.0,133581,18055.0,764867,370740.0,48271.0,1041,204.0
2021-11-16,47260860,26367672.0,4369176.0,98371,20645.0,766325,371597.0,48363.0,1458,260.0
2021-11-17,47365980,26427420.0,4383547.0,105065,18796.0,767772,372321.0,48480.0,1269,246.0
2021-11-18,47489803,26490327.0,4400521.0,113139,21416.0,771645,372802.0,48532.0,1090,95.0
2021-11-19,47603568,26553131.0,4415504.0,113665,19645.0,773308,373636.0,48701.0,1592,255.0
2021-11-20,47649408,26577086.0,4422474.0,45759,8438.0,773682,373751.0,48713.0,374,20.0
2021-11-21,47688171,26600174.0,4426829.0,38273,4848.0,773856,373810.0,48716.0,174,14.0
2021-11-22,47833614,26695346.0,4439378.0,145393,16856.0,775026,374499.0,48805.0,1128,122.0
2021-11-23,47934605,26747468.0,4453163.0,100865,19236.0,776587,375476.0,48956.0,1552,277.0
2021-11-24,48041428,26809095.0,4468408.0,106578,19117.0,777956,376117.0,49104.0,1222,174.0
2021-11-25,48113507,26850837.0,4476231.0,72003,9309.0,778425,376290.0,49158.0,469,60.0
2021-11-26,48195239,26901403.0,4484077.0,81713,10491.0,778983,376792.0,49170.0,558,17.0
2021-11-27,48247146,26934503.0,4489448.0,51856,5975.0,779198,376900.0,49185.0,215,18.0
2021-11-28,48303752,26970254.0,4495359.0,56514,6645.0,779389,376982.0,49192.0,191,10.0
2021-11-29,48398215,27025128.0,4507708.0,94292,16794.0,781056,377688.0,49357.0,1610,397.0
2021-11-30,48519360,27084084.0,4524637.0,120980,24524.0,782678,378636.0,49444.0,1610,262.0
2021-12-01,48652982,27160072.0,4542466.0,133622,23547.0,784396,379573.0,49654.0,1558,236.0
2021-12-02,48797172,27242736.0,4565119.0,144190,26953.0,785639,380119.0,49783.0,1243,252.0
2021-12-03,48948992,27323061.0,4587686.0,151820,29543.0,787286,381122.0,49915.0,1472,221.0
2021-12-04,49016414,27356966.0,4596292.0,67422,12069.0,787856,381356.0,49968.0,570,58.0
2021-12-05,49071891,27386684.0,4601862.0,55477,7647.0,788131,381444.0,49993.0,275,27.0
2021-12-06,49255675,27508916.0,4616680.0,183784,19616.0,789434,382194.0,50079.0,1256,144.0
2021-12-07,49382029,27574386.0,4634684.0,126354,24283.0,791285,383386.0,50235.0,1851,274.0
2021-12-08,49512095,27649509.0,4652503.0,130066,23664.0,792755,384097.0,50338.0,1285,230.0
2021-12-09,49649740,27724926.0,4673946.0,137645,26340.0,793913,384727.0,50436.0,1158,167.0
2021-12-10,49784059,27804626.0,4688161.0,134319,19108.0,795890,385894.0,50594.0,1826,212.0
2021-12-11,49848241,27838376.0,4696099.0,64182,10283.0,796383,386048.0,50623.0,493,42.0
2021-12-12,49906526,27871316.0,4702766.0,58285,8165.0,796686,386137.0,50646.0,303,32.0
2021-12-13,50093304,27991854.0,4724419.0,186778,25274.0,797991,386920.0,50754.0,1269,319.0
2021-12-14,50219667,28058393.0,4742527.0,124638,24593.0,799903,388099.0,50855.0,1912,351.0
2021-12-15,50367215,28139407.0,4766146.0,146708,29179.0,801801,389086.0,51055.0,1668,225.0
2021-12-16,50530802,28229088.0,4789000.0,162240,29326.0,802909,389682.0,51131.0,1107,168.0
2021-12-17,50691647,28314518.0,4806149.0,160845,23373.0,804974,390985.0,51248.0,1851,134.0
2021-12-18,50780981,28352050.0,4816429.0,89334,14613.0,805566,391148.0,51299.0,593,54.0
2021-12-19,50885969,28406999.0,4829362.0,104988,16350.0,805842,391255.0,51305.0,276,15.0
2021-12-20,51152514,28578525.0,4852349.0,266545,29912.0,807287,392107.0,51454.0,1377,356.0
2021-12-21,51360457,28689520.0,4876769.0,207943,36681.0,809561,393512.0,51587.0,2262,463.0
2021-12-22,51604176,28819140.0,4911072.0,243719,43834.0,811395,394508.0,51749.0,1558,297.0
2021-12-23,51885120,28973226.0,4943441.0,280323,43016.0,814573,396167.0,52844.0,1016,1107.0
2021-12-24,52126474,29106306.0,4967094.0,241354,32285.0,815937,396986.0,52926.0,1364,85.0
2021-12-25,52258929,29164848.0,4984659.0,132455,22816.0,816194,397135.0,52943.0,257,20.0
2021-12-26,52476439,29279872.0,5001932.0,217510,23471.0,816456,397262.0,52965.0,263,28.0
2021-12-27,52942830,29572780.0,5033755.0,466391,51637.0,818399,398481.0,53245.0,1619,354.0
2021-12-28,53344443,29788231.0,5091017.0,401613,82391.0,820583,399726.0,53414.0,2185,352.0
2021-12-29,53833307,30044254.0,5159947.0,488864,94051.0,822395,400649.0,53548.0,1580,430.0
2021-12-30,54436059,30360937.0,5242875.0,602752,114149.0,823730,401270.0,53691.0,1336,161.0
2021-12-31,54903067,30634750.0,5288192.0,467008,63070.0,825054,402223.0,53750.0,1324,131.0
2022-01-01,55204333,30747150.0,5310411.0,301266,36966.0,825472,402430.0,53779.0,418,35.0
2022-01-02,55619828,30967954.0,5356402.0,415495,60094.0,825839,402618.0,53797.0,367,28.0
2022-01-03,56529458,31517401.0,5426542.0,909630,111377.0,827497,403562.0,53917.0,1486,236.0
2022-01-04,57264953,31955019.0,5499044.0,735495,113472.0,830318,405153.0,54139.0,2821,571.0
2022-01-05,57985998,32333235.0,5597145.0,721045,141183.0,832165,406124.0,54331.0,1682,230.0
2022-01-06,58796892,32760663.0,5710973.0,810894,157013.0,834253,407279.0,54480.0,2088,410.0
2022-01-07,59659583,33252950.0,5793711.0,862691,123176.0,836758,408698.0,54650.0,2369,321.0
2022-01-08,60104800,33424816.0,5828779.0,445217,60946.0,837644,409060.0,54707.0,886,72.0
2022-01-09,60596209,33690340.0,5868214.0,491409,59829.0,838337,409385.0,54751.0,695,62.0
2022-01-10,61856714,34585633.0,5953849.0,1260505,120691.0,840308,410505.0,55003.0,1971,280.0
2022-01-11,62671900,35045494.0,6033441.0,815186,129810.0,843526,412353.0,55273.0,3220,698.0
2022-01-12,63536466,35520679.0,6134369.0,864566,153196.0,846022,413702.0,55453.0,2216,379.0
2022-01-13,64438913,35987125.0,6284083.0,902447,195052.0,848186,414807.0,55622.0,2164,216.0
2022-01-14,65335813,36484797.0,6373517.0,850329,127638.0,851174,416565.0,55856.0,2848,408.0
2022-01-15,65810318,36694752.0,6426873.0,474505,86449.0,852580,417087.0,56045.0,1406,215.0
2022-01-16,66234139,36941608.0,6460678.0,423821,49270.0,853449,417503.0,56119.0,869,106.0
2022-01-17,67202591,37649097.0,6524009.0,968452,90895.0,854908,418144.0,56286.0,1461,332.0
2022-01-18,68065898,38169708.0,6601272.0,863307,123387.0,857559,419846.0,56451.0,2651,368.0
2022-01-19,68853516,38592671.0,6696566.0,787618,144516.0,860815,421677.0,56796.0,2848,442.0
2022-01-20,69632312,38998300.0,6847136.0,778796,189483.0,863711,423146.0,56953.0,2897,482.0
2022-01-21,70410097,39461044.0,6927317.0,777785,118816.0,867573,425254.0,57222.0,3783,593.0
2022-01-22,70744647,39625275.0,6962770.0,334550,54320.0,868837,425716.0,57347.0,1265,146.0
2022-01-23,71063715,39777768.0,6986241.0,319068,44951.0,869795,426158.0,57414.0,958,94.0
2022-01-24,72075520,40506177.0,7045810.0,1011805,90610.0,872577,427579.0,57780.0,2782,516.0
2022-01-25,72575616,40754575.0,7107337.0,500096,102123.0,876140,429819.0,57992.0,3564,437.0
2022-01-26,73123589,41079333.0,7175945.0,547973,93620.0,879538,431622.0,58338.0,3130,522.0
2022-01-27,73696336,41369626.0,7290272.0,572747,140251.0,882407,432901.0,58556.0,2869,530.0
2022-01-28,74222161,41675217.0,7343458.0,525825,77093.0,886022,434861.0,58830.0,3494,353.0
2022-01-29,74445865,41770789.0,7364978.0,223704,40127.0,887568,435420.0,58973.0,1546,224.0
2022-01-30,74606207,41844605.0,7378707.0,160342,26603.0,888487,435794.0,59035.0,919,110.0
2022-01-31,75181081,42235879.0,7417762.0,574874,65836.0,891240,437782.0,58789.0,2683,586.0
2022-02-01,75480790,42377715.0,7458892.0,299709,65200.0,895454,439983.0,59191.0,4214,668.0
2022-02-02,75786890,42538202.0,7499594.0,306100,60319.0,898652,441461.0,59457.0,3198,370.0
2022-02-03,76138779,42683418.0,7606612.0,351889,124826.0,901382,442717.0,59680.0,2730,440.0
2022-02-04,76420812,42830419.0,7650041.0,268452,51010.0,904774,444608.0,59930.0,3392,435.0
2022-02-05,76526869,42870952.0,7661038.0,106057,25124.0,906027,445027.0,60015.0,1253,113.0
2022-02-06,76626097,42908065.0,7669873.0,99228,17480.0,906720,445349.0,60043.0,693,60.0
2022-02-07,76932098,43103319.0,7703204.0,295501,47323.0,909979,447335.0,60146.0,3259,557.0
2022-02-08,77130358,43215598.0,7727072.0,198260,40809.0,913777,449321.0,60420.0,3799,757.0
2022-02-09,77327447,43330268.0,7752016.0,197089,36547.0,916770,450784.0,60637.0,2993,289.0
2022-02-10,77495401,43417010.0,7768984.0,167954,32686.0,919357,452045.0,60877.0,2587,401.0
2022-02-11,77650873,43498110.0,7791909.0,155472,33261.0,922241,453439.0,61065.0,2884,323.0
2022-02-12,77719741,43527828.0,7800785.0,68868,14446.0,923246,453790.0,61146.0,1006,107.0
2022-02-13,77768773,43550685.0,7806699.0,49032,8567.0,923963,454002.0,61189.0,717,59.0
2022-02-14,77943154,43663447.0,7822038.0,174381,22505.0,926905,455344.0,61709.0,2942,566.0
2022-02-15,78052726,43715719.0,7837396.0,109575,24774.0,930307,457067.0,62030.0,3040,700.0
2022-02-16,78159498,43775616.0,7852816.0,106772,22700.0,932988,458301.0,62159.0,2683,333.0
2022-02-17,78260345,43831437.0,7865697.0,100847,19853.0,935286,459362.0,62324.0,2298,227.0
2022-02-18,78364929,43885319.0,7879939.0,103908,21174.0,937598,460508.0,62499.0,2312,204.0
2022-02-19,78406690,43901248.0,7886673.0,41761,11096.0,938349,460710.0,62606.0,751,121.0
2022-02-20,78438751,43915802.0,7890255.0,32061,5372.0,938930,460925.0,62645.0,581,50.0
2022-02-21,78487220,43937407.0,7896329.0,48469,10181.0,940040,461607.0,62850.0,1110,295.0
2022-02-22,78603175,44019397.0,7907103.0,115955,16442.0,943322,463437.0,63065.0,3282,410.0
2022-02-23,78677571,44056852.0,7916737.0,74396,16708.0,945922,464759.0,63329.0,2600,382.0
2022-02-24,78752539,44090151.0,7936098.0,74968,24115.0,948386,465715.0,63653.0,2464,497.0
2022-02-25,78827698,44130654.0,7948178.0,75159,16082.0,950722,466815.0,63842.0,2336,244.0
2022-02-26,78853970,44141071.0,7952258.0,26272,6725.0,951291,466946.0,63873.0,569,47.0
2022-02-27,78872252,44148595.0,7953488.0,18327,2271.0,951642,467060.0,63889.0,351,21.0
2022-02-28,78948873,44196226.0,7961508.0,72099,11248.0,953836,467903.0,64198.0,2194,392.0
2022-03-01,79013213,44226321.0,7980084.0,42488,22646.0,955802,468899.0,64292.0,1966,381.0
2022-03-02,79066482,44255412.0,7988512.0,53269,11898.0,957332,469576.0,64282.0,1768,296.0
2022-03-03,79118463,44278937.0,8002679.0,51981,17857.0,958695,470163.0,64383.0,1363,207.0
2022-03-04,79163036,44299820.0,8012228.0,42823,12476.0,960250,470878.0,64501.0,1555,174.0
2022-03-05,79177800,44303961.0,8014055.0,14764,4004.0,960604,470999.0,64530.0,354,33.0
2022-03-06,79186944,44309019.0,8014780.0,9144,1026.0,960964,471093.0,64542.0,360,29.0
2022-03-07,79244681,44346097.0,8020493.0,55526,7969.0,962484,471632.0,64600.0,1522,122.0
2022-03-08,79276007,44360560.0,8023881.0,30354,8230.0,964203,472513.0,64670.0,1732,329.0
2022-03-09,79323273,44385119.0,8031579.0,46336,183719.0,966159,473508.0,65024.0,1957,440.0
2022-03-10,79362852,44402529.0,8040359.0,39579,13056.0,967422,474044.0,65124.0,1263,178.0
2022-03-11,79399803,44419344.0,8044024.0,36847,11213.0,968853,474792.0,65246.0,1432,182.0
2022-03-12,79412133,44422863.0,8045339.0,12330,3536.0,969409,475039.0,65325.0,556,87.0
2022-03-13,79421620,44426705.0,8046227.0,9487,1777.0,969590,475087.0,65331.0,181,10.0
2022-03-14,79483396,44461209.0,8065000.0,39121,4694.0,967149,471493.0,65867.0,1338,550.0
2022-03-15,79508427,44473275.0,8068083.0,25031,6825.0,968583,472080.0,65990.0,1436,402.0
2022-03-16,79546868,44493191.0,8074505.0,38441,9614.0,970085,472836.0,66176.0,1502,237.0
2022-03-17,79580345,44509015.0,8080357.0,33477,10211.0,971145,473394.0,66236.0,1060,140.0
2022-03-18,79611498,44525540.0,8083251.0,30328,5814.0,972100,473762.0,66291.0,955,101.0
2022-03-19,79621624,44528186.0,8084306.0,10126,2588.0,972314,473830.0,66304.0,214,16.0
2022-03-20,79632259,44532409.0,8085176.0,10637,1820.0,972457,473864.0,66307.0,147,7.0
2022-03-21,79671271,44561744.0,8087240.0,39012,3776.0,973226,474130.0,66358.0,769,79.0
2022-03-22,79696514,44572386.0,8089258.0,25256,4976.0,974155,474582.0,66448.0,929,242.0
2022-03-23,79742509,44592017.0,8093619.0,36383,7097.0,975398,475254.0,66651.0,1246,225.0
2022-03-24,79779335,44608220.0,8100352.0,33487,9406.0,976290,475723.0,66696.0,892,120.0
2022-03-25,79808237,44622866.0,8102540.0,27877,5211.0,977055,475983.0,66772.0,765,125.0
2022-03-26,79821363,44625887.0,8103433.0,10041,2336.0,977232,476014.0,66775.0,177,8.0
2022-03-27,79832410,44630912.0,8104599.0,11047,1400.0,977320,476038.0,66780.0,88,9.0
2022-03-28,79865411,44653637.0,8106854.0,33001,3447.0,978006,476431.0,66832.0,686,85.0
2022-03-29,79889458,44664400.0,8108799.0,22096,4827.0,978730,476719.0,66931.0,724,205.0
2022-03-30,79938130,44697782.0,8111734.0,39679,6166.0,979893,477407.0,67025.0,1163,138.0
2022-03-31,79979196,44717462.0,8118494.0,35367,9709.0,980599,477833.0,67077.0,709,70.0
2022-04-01,80007692,44733364.0,8120941.0,27638,4235.0,981178,478024.0,67119.0,579,89.0
2022-04-02,80019354,44736329.0,8121932.0,10566,2217.0,981340,478068.0,67137.0,162,22.0
2022-04-03,80031235,44741278.0,8123316.0,11881,1970.0,981445,478076.0,67138.0,105,5.0
2022-04-04,80059002,44757783.0,8125948.0,27767,3948.0,981792,478305.0,67179.0,351,85.0
2022-04-05,80092294,44778669.0,8128093.0,33292,4217.0,982303,478590.0,67252.0,644,115.0
2022-04-06,80135705,44800965.0,8131920.0,43411,9970.0,983237,479799.0,66812.0,944,96.0
2022-04-07,80170795,44817527.0,8137306.0,34387,8565.0,983751,480129.0,66852.0,516,60.0
2022-04-08,80212933,44840561.0,8140162.0,41967,5409.0,984621,480284.0,67027.0,870,213.0
2022-04-09,80227982,44844802.0,8141491.0,14429,2977.0,984772,480306.0,67037.0,151,13.0
2022-04-10,80246635,44854006.0,8143822.0,18653,2906.0,984839,480319.0,67038.0,67,10.0
2022-04-11,80281780,44873997.0,8146769.0,35020,4277.0,985164,480529.0,67079.0,325,55.0
2022-04-12,80310703,44887375.0,8150156.0,28522,5879.0,985898,480784.0,67108.0,434,40.0
2022-04-13,80358395,44911190.0,8156347.0,47108,9542.0,986496,481164.0,67179.0,598,119.0
2022-04-14,80423264,44949985.0,8166341.0,64310,12729.0,987193,481361.0,67223.0,590,80.0
2022-04-15,80467296,44973496.0,8170072.0,44032,6064.0,987726,481499.0,67261.0,533,50.0
2022-04-16,80483837,44978566.0,8171288.0,16541,2370.0,987762,481509.0,67261.0,36,1.0
2022-04-17,80507194,44989813.0,8175989.0,23357,5437.0,987812,481523.0,67262.0,51,2.0
2022-04-18,80544686,45007954.0,8179823.0,37492,5423.0,988180,481690.0,67363.0,368,121.0
2022-04-19,80598760,45044145.0,8183010.0,54074,5933.0,988603,481802.0,67358.0,426,61.0
2022-04-20,80658720,45075950.0,8191212.0,59960,11068.0,989138,482111.0,67452.0,541,139.0
2022-04-21,80712460,45104295.0,8199946.0,53740,11290.0,989782,482330.0,67464.0,466,86.0
2022-04-22,80784194,45140356.0,8212719.0,70133,15815.0,990091,482421.0,67479.0,540,33.0
2022-04-23,80812027,45148636.0,8217677.0,27351,6973.0,990159,482447.0,67486.0,68,9.0
2022-04-24,80836971,45159158.0,8222288.0,24944,5467.0,990211,482463.0,67485.0,52,2.0
2022-04-25,80890636,45190707.0,8227699.0,52365,7255.0,990436,482612.0,67519.0,188,53.0
2022-04-26,80955925,45230848.0,8232701.0,65285,8087.0,990807,482714.0,67533.0,351,27.0
2022-04-27,81036362,45272750.0,8244627.0,79746,15794.0,991551,483174.0,67682.0,744,174.0
2022-04-28,81101971,45306761.0,8254936.0,64360,13216.0,991817,483312.0,67696.0,266,29.0
2022-04-29,81188637,45352827.0,8267896.0,86666,16260.0,992321,483432.0,67723.0,505,72.0
2022-04-30,81218817,45362855.0,8273530.0,30180,7917.0,992392,483445.0,67725.0,71,2.0
2022-05-01,81250201,45376643.0,8279925.0,31384,7421.0,992504,483454.0,67728.0,112,14.0
2022-05-02,81317522,45415083.0,8287276.0,66254,9802.0,992745,483588.0,67789.0,241,82.0
2022-05-03,81391270,45465017.0,8293300.0,73748,9144.0,993391,483996.0,67850.0,344,73.0
2022-05-04,81492090,45517456.0,8307369.0,100820,19133.0,994203,484536.0,68007.0,814,215.0
2022-05-05,81574159,45559703.0,8320107.0,81793,17148.0,994511,484743.0,68035.0,309,39.0
