Date,Open,Energy,Financial Services,Technology,Real Estate,Communication Services,Utilities,Consumer Staples,Healthcare,Basic Materials
2020-08-13,27922.509765625,38.27000045776367,25.049999237060547,114.06999969482422,36.09000015258789,59.599998474121094,60.7599983215332,64.08000183105469,107.0199966430664,62.27000045776367
2020-08-14,27828.9296875,37.529998779296875,24.959999084472656,114.01000213623047,35.75,59.88999938964844,60.779998779296875,64.0999984741211,106.80999755859375,62.279998779296875
2020-08-17,27970.05078125,38.20000076293945,25.09000015258789,114.56999969482422,35.849998474121094,60.060001373291016,60.43000030517578,64.30999755859375,106.98999786376953,63.119998931884766
2020-08-18,27853.48046875,37.83000183105469,24.780000686645508,114.86000061035156,36.25,60.060001373291016,60.2599983215332,64.62000274658203,107.6500015258789,63.11000061035156
2020-08-19,27811.259765625,37.459999084472656,24.690000534057617,115.36000061035156,36.209999084472656,60.4900016784668,60.18000030517578,64.69000244140625,107.5,62.88999938964844
2020-08-20,27622.6796875,36.5099983215332,24.309999465942383,114.5,35.2599983215332,60.029998779296875,59.61000061035156,63.900001525878906,106.58000183105469,62.0
2020-08-21,27758.130859375,36.119998931884766,24.31999969482422,116.56999969482422,35.869998931884766,60.880001068115234,59.369998931884766,64.05999755859375,106.54000091552734,61.779998779296875
2020-08-24,28077.580078125,36.25,24.450000762939453,119.63999938964844,35.95000076293945,61.189998626708984,59.59000015258789,64.41000366210938,107.33000183105469,62.68000030517578
2020-08-25,28347.419921875,37.220001220703125,25.100000381469727,118.69000244140625,36.060001373291016,61.5099983215332,60.04999923706055,65.0,106.87000274658203,63.20000076293945
2020-08-26,28257.880859375,36.45000076293945,24.899999618530273,120.80999755859375,35.959999084472656,62.20000076293945,59.15999984741211,64.58000183105469,106.83000183105469,62.66999816894531
2020-08-27,28384.0703125,35.7400016784668,24.81999969482422,122.5,35.900001525878906,64.1500015258789,58.880001068115234,64.91000366210938,107.0999984741211,63.61000061035156
2020-08-28,28601.2890625,35.939998626708984,25.440000534057617,122.56999969482422,36.349998474121094,63.56999969482422,59.02000045776367,65.5,108.05999755859375,63.529998779296875
2020-08-31,28643.66015625,36.4900016784668,25.34000015258789,123.6500015258789,36.52000045776367,63.5,58.97999954223633,65.52999877929688,107.7699966430664,63.86000061035156
2020-09-01,28439.609375,35.4900016784668,24.93000030517578,124.66000366210938,36.13999938964844,63.380001068115234,59.060001373291016,65.56999969482422,108.12000274658203,62.9900016784668
2020-09-02,28736.7890625,35.400001525878906,25.1200008392334,127.70999908447266,36.2400016784668,64.1500015258789,58.70000076293945,65.94999694824219,107.38999938964844,65.02999877929688
2020-09-03,29090.69921875,35.16999816894531,25.639999389648438,125.0,36.95000076293945,64.55999755859375,60.40999984741211,67.0,109.58000183105469,66.13999938964844
2020-09-04,28341.05078125,35.34000015258789,25.549999237060547,119.12000274658203,36.5,62.61000061035156,59.83000183105469,65.87999725341797,106.83000183105469,64.77999877929688
2020-09-08,27925.23046875,34.209999084472656,25.040000915527344,113.62999725341797,36.0099983215332,60.2599983215332,59.43000030517578,65.37999725341797,105.52999877929688,63.79999923706055
2020-09-09,27711.7109375,33.97999954223633,24.8700008392334,115.52999877929688,36.029998779296875,60.970001220703125,59.47999954223633,64.52999877929688,104.73999786376953,64.01000213623047
2020-09-10,28022.509765625,33.93000030517578,24.969999313354492,118.05999755859375,36.13999938964844,61.2400016784668,59.59000015258789,65.08999633789062,106.0999984741211,65.18000030517578
2020-09-11,27613.859375,32.65999984741211,24.579999923706055,114.9000015258789,35.77000045776367,60.34000015258789,58.91999816894531,64.48999786376953,104.66999816894531,64.76000213623047
2020-09-14,27718.740234375,32.709999084472656,24.93000030517578,114.83999633789062,35.790000915527344,60.43000030517578,59.220001220703125,64.97000122070312,105.44000244140625,65.61000061035156
2020-09-15,28139.759765625,33.09000015258789,25.100000381469727,117.08999633789062,36.52000045776367,60.65999984741211,60.349998474121094,65.2300033569336,106.63999938964844,66.33999633789062
2020-09-16,28031.689453125,32.91999816894531,24.760000228881836,116.98999786376953,37.08000183105469,61.08000183105469,59.93000030517578,65.26000213623047,106.80000305175781,66.4800033569336
2020-09-17,27834.1796875,33.400001525878906,24.649999618530273,111.98999786376953,36.81999969482422,59.369998931884766,59.68000030517578,64.1500015258789,105.06999969482422,65.68000030517578
2020-09-18,27864.869140625,33.970001220703125,24.729999542236328,113.91000366210938,36.34000015258789,59.650001525878906,59.560001373291016,64.37999725341797,105.83000183105469,67.08000183105469
2020-09-21,27484.7109375,32.2599983215332,24.030000686645508,109.5,34.9900016784668,57.68000030517578,57.599998474121094,62.880001068115234,103.72000122070312,64.08999633789062
2020-09-22,27170.33984375,31.989999771118164,23.8700008392334,113.70999908447266,34.529998779296875,58.459999084472656,57.689998626708984,62.869998931884766,103.01000213623047,63.2599983215332
2020-09-23,27413.599609375,31.760000228881836,23.780000686645508,114.27999877929688,34.790000915527344,59.16999816894531,58.09000015258789,63.400001525878906,103.38999938964844,63.209999084472656
2020-09-24,26716.08984375,30.100000381469727,23.209999084472656,109.62999725341797,33.869998931884766,57.279998779296875,57.06999969482422,62.25,101.54000091552734,61.439998626708984
2020-09-25,26694.509765625,29.889999389648438,23.079999923706055,111.33999633789062,33.880001068115234,57.68000030517578,57.52000045776367,62.38999938964844,101.04000091552734,61.33000183105469
2020-09-28,27362.140625,30.729999542236328,23.81999969482422,115.83000183105469,35.119998931884766,59.400001525878906,58.97999954223633,63.560001373291016,104.01000213623047,63.349998474121094
2020-09-29,27560.240234375,30.799999237060547,23.979999542236328,115.97000122070312,35.16999816894531,59.369998931884766,59.04999923706055,63.779998779296875,104.12999725341797,63.5099983215332
2020-09-30,27514.640625,30.229999542236328,23.850000381469727,115.66999816894531,35.2599983215332,59.41999816894531,59.220001220703125,63.59000015258789,104.13999938964844,63.279998779296875
2020-10-01,27940.630859375,29.6200008392334,24.170000076293945,118.31999969482422,35.400001525878906,59.88999938964844,59.529998779296875,64.47000122070312,105.97000122070312,63.939998626708984
2020-10-02,27536.390625,28.25,23.790000915527344,115.02999877929688,35.310001373291016,59.279998779296875,59.5,63.81999969482422,104.12000274658203,62.029998779296875
2020-10-05,27825.419921875,29.56999969482422,24.530000686645508,115.76000213623047,36.529998779296875,59.43000030517578,60.849998474121094,64.25,104.91000366210938,63.810001373291016
2020-10-06,28214.240234375,30.6299991607666,24.90999984741211,117.18000030517578,36.72999954223633,59.75,61.4900016784668,64.68000030517578,106.5999984741211,64.83000183105469
2020-10-07,27971.359375,29.90999984741211,24.68000030517578,116.8499984741211,36.560001373291016,59.279998779296875,62.290000915527344,64.4800033569336,105.62999725341797,64.51000213623047
2020-10-08,28348.859375,30.40999984741211,25.0,118.79000091552734,36.650001525878906,59.5099983215332,62.619998931884766,65.08999633789062,107.48999786376953,65.83999633789062
2020-10-09,28533.609375,31.56999969482422,25.34000015258789,118.93000030517578,37.2400016784668,60.279998779296875,63.84000015258789,65.48999786376953,107.98999786376953,66.55000305175781
2020-10-12,28671.119140625,30.690000534057617,25.209999084472656,121.94999694824219,37.0,61.220001220703125,63.52000045776367,66.0199966430664,108.8499984741211,66.88999938964844
2020-10-13,28764.94921875,30.8700008392334,25.43000030517578,123.86000061035156,37.0,62.2400016784668,63.439998626708984,66.30000305175781,108.44999694824219,65.93000030517578
2020-10-14,28731.30078125,30.459999084472656,25.040000915527344,122.97000122070312,36.540000915527344,62.2400016784668,63.52000045776367,66.44000244140625,108.2300033569336,65.87999725341797
2020-10-15,28323.400390625,30.0,24.549999237060547,120.0,35.849998474121094,60.5099983215332,62.7599983215332,65.62999725341797,106.30999755859375,65.08000183105469
2020-10-16,28570.720703125,30.829999923706055,25.020000457763672,122.13999938964844,36.27000045776367,61.16999816894531,63.400001525878906,66.3499984741211,107.20999908447266,66.19999694824219
2020-10-19,28633.55078125,30.299999237060547,25.079999923706055,121.7300033569336,36.189998626708984,61.0,63.970001220703125,66.16999816894531,108.19999694824219,66.48999786376953
2020-10-20,28245.849609375,29.719999313354492,24.770000457763672,119.3499984741211,35.7400016784668,59.81999969482422,63.720001220703125,65.94999694824219,106.58999633789062,65.88999938964844
2020-10-21,28270.66015625,29.729999542236328,24.770000457763672,119.0199966430664,35.66999816894531,60.86000061035156,63.70000076293945,65.16999816894531,106.33999633789062,65.63999938964844
2020-10-22,28197.419921875,29.3799991607666,24.670000076293945,119.18000030517578,35.63999938964844,61.33000183105469,63.7599983215332,65.30999755859375,105.97000122070312,65.37000274658203
2020-10-23,28409.650390625,30.700000762939453,25.329999923706055,118.73999786376953,35.540000915527344,61.7400016784668,64.88999938964844,65.5,107.95999908447266,66.2300033569336
2020-10-26,28185.8203125,29.8700008392334,24.889999389648438,117.12999725341797,35.36000061035156,61.56999969482422,64.25,64.88999938964844,106.94999694824219,65.16999816894531
2020-10-27,27651.1796875,29.270000457763672,24.670000076293945,116.43000030517578,35.2599983215332,60.9900016784668,64.8499984741211,64.58999633789062,106.2300033569336,64.37000274658203
2020-10-28,27102.140625,28.209999084472656,23.719999313354492,114.23999786376953,34.189998626708984,60.06999969482422,63.779998779296875,63.459999084472656,104.13999938964844,62.18000030517578
2020-10-29,26480.98046875,27.350000381469727,23.549999237060547,111.94000244140625,34.060001373291016,59.439998626708984,62.56999969482422,62.34000015258789,102.45999908447266,61.7599983215332
2020-10-30,26572.26953125,28.360000610351562,23.649999618530273,111.77999877929688,34.15999984741211,60.369998931884766,62.619998931884766,62.2400016784668,101.55999755859375,62.959999084472656
2020-11-02,26691.279296875,29.110000610351562,24.260000228881836,111.70999908447266,34.529998779296875,59.630001068115234,63.22999954223633,63.150001525878906,103.16000366210938,64.12999725341797
2020-11-03,27138.689453125,30.200000762939453,24.760000228881836,112.01000213623047,35.27000045776367,59.630001068115234,64.55000305175781,63.88999938964844,104.76000213623047,66.05999755859375
2020-11-04,27512.830078125,29.56999969482422,24.40999984741211,116.54000091552734,35.689998626708984,61.72999954223633,64.29000091552734,64.6500015258789,107.98999786376953,65.98999786376953
2020-11-05,28083.369140625,29.610000610351562,24.770000457763672,120.58999633789062,35.91999816894531,63.709999084472656,64.37000274658203,65.06999969482422,111.16999816894531,66.66999816894531
2020-11-06,28399.130859375,29.56999969482422,25.280000686645508,120.86000061035156,35.79999923706055,63.88999938964844,64.30999755859375,64.88999938964844,110.0,68.22000122070312
2020-11-09,29467.900390625,32.400001525878906,26.979999542236328,124.16000366210938,37.349998474121094,64.66000366210938,65.98999786376953,66.63999938964844,113.91999816894531,71.26000213623047
2020-11-10,29254.169921875,33.68000030517578,27.040000915527344,119.6500015258789,36.619998931884766,62.459999084472656,65.66999816894531,64.93000030517578,111.45999908447266,69.81999969482422
2020-11-11,29524.349609375,34.5,27.299999237060547,119.6500015258789,36.959999084472656,63.400001525878906,66.5999984741211,66.5999984741211,112.16000366210938,70.4000015258789
2020-11-12,29231.91015625,33.189998626708984,26.709999084472656,121.26000213623047,36.939998626708984,63.4900016784668,66.12000274658203,66.61000061035156,110.91999816894531,68.98999786376953
2020-11-13,29203.900390625,32.939998626708984,26.84000015258789,121.08999633789062,36.869998931884766,63.630001068115234,65.76000213623047,66.86000061035156,111.2699966430664,68.3499984741211
2020-11-16,29672.359375,35.31999969482422,27.709999084472656,121.20999908447266,38.189998626708984,64.12999725341797,66.91000366210938,68.1500015258789,113.01000213623047,70.12000274658203
2020-11-17,29800.150390625,35.63999938964844,27.31999969482422,121.76000213623047,37.52000045776367,64.22000122070312,66.33000183105469,67.63999938964844,111.36000061035156,69.93000030517578
2020-11-18,29875.400390625,36.790000915527344,27.719999313354492,121.4800033569336,37.79999923706055,64.25,65.79000091552734,67.7699966430664,111.44000244140625,70.33999633789062
2020-11-19,29370.919921875,35.16999816894531,27.190000534057617,120.1500015258789,37.08000183105469,63.369998931884766,64.0999984741211,66.55999755859375,109.12999725341797,69.3499984741211
2020-11-20,29437.5703125,35.90999984741211,27.280000686645508,121.47000122070312,37.2400016784668,64.08000183105469,63.41999816894531,66.81999969482422,108.80000305175781,69.80000305175781
2020-11-23,29332.8203125,36.369998931884766,27.530000686645508,120.4800033569336,37.150001525878906,64.11000061035156,63.790000915527344,66.62000274658203,109.33999633789062,70.30999755859375
2020-11-24,29746.109375,39.630001068115234,28.170000076293945,120.54000091552734,37.2400016784668,64.08000183105469,64.05999755859375,66.91999816894531,109.05000305175781,70.98999786376953
2020-11-25,30058.869140625,40.04999923706055,28.5,122.16999816894531,36.869998931884766,65.3499984741211,64.1500015258789,66.94000244140625,108.97000122070312,71.95999908447266
2020-11-27,29911.330078125,39.150001525878906,28.559999465942383,122.66000366210938,37.060001373291016,65.5199966430664,64.37999725341797,67.0999984741211,108.87999725341797,71.66000366210938
2020-11-30,29854.509765625,38.47999954223633,28.299999237060547,122.62000274658203,36.79999923706055,65.4800033569336,63.58000183105469,66.75,109.4800033569336,71.61000061035156
2020-12-01,29797.5,37.779998779296875,28.399999618530273,124.5,36.869998931884766,65.81999969482422,63.310001373291016,67.20999908447266,110.80000305175781,72.19999694824219
2020-12-02,29695.08984375,36.810001373291016,28.270000457763672,124.52999877929688,36.86000061035156,66.51000213623047,62.97999954223633,67.2699966430664,110.73999786376953,71.55000305175781
2020-12-03,29920.830078125,38.29999923706055,28.639999389648438,125.01000213623047,36.63999938964844,67.1500015258789,63.599998474121094,66.7699966430664,111.44999694824219,71.05000305175781
2020-12-04,29989.560546875,39.22999954223633,28.81999969482422,124.97000122070312,37.04999923706055,66.91999816894531,63.099998474121094,67.16999816894531,111.38999938964844,70.66000366210938
2020-12-07,30233.029296875,40.150001525878906,28.809999465942383,126.11000061035156,37.279998779296875,66.91999816894531,62.20000076293945,67.5,112.41999816894531,71.7300033569336
2020-12-08,29997.94921875,39.189998626708984,28.510000228881836,126.27999877929688,36.81999969482422,67.33000183105469,62.349998474121094,67.12999725341797,111.58000183105469,70.91999816894531
2020-12-09,30229.810546875,40.68000030517578,28.93000030517578,126.7300033569336,36.83000183105469,67.38999938964844,62.619998931884766,67.83999633789062,113.1500015258789,71.98999786376953
2020-12-10,30032.55078125,40.40999984741211,28.479999542236328,123.62000274658203,36.310001373291016,66.12999725341797,62.43000030517578,67.44999694824219,112.29000091552734,71.37000274658203
2020-12-11,29988.2109375,41.31999969482422,28.43000030517578,123.80999755859375,36.099998474121094,66.44000244140625,61.880001068115234,66.91000366210938,111.66000366210938,70.83000183105469
2020-12-14,30123.91015625,41.75,28.84000015258789,124.68000030517578,36.58000183105469,67.12000274658203,62.68000030517578,67.6500015258789,112.52999877929688,71.5199966430664
2020-12-15,29919.08984375,39.900001525878906,28.350000381469727,126.0999984741211,36.20000076293945,67.05999755859375,62.209999084472656,67.3499984741211,111.61000061035156,70.66999816894531
2020-12-16,30191.380859375,40.560001373291016,28.65999984741211,127.0,36.709999084472656,67.38999938964844,63.2599983215332,67.2699966430664,111.94000244140625,71.43000030517578
2020-12-17,30216.0,40.619998931884766,28.709999084472656,128.6199951171875,36.849998474121094,67.47000122070312,62.630001068115234,67.58999633789062,111.88999938964844,71.73999786376953
2020-12-18,30314.259765625,39.9900016784668,28.780000686645508,128.88999938964844,37.11000061035156,67.20999908447266,62.84000015258789,67.87999725341797,113.0199966430664,71.95999908447266
2020-12-21,30159.0,37.40999984741211,28.670000076293945,126.33000183105469,35.529998779296875,66.20999908447266,61.279998779296875,66.62000274658203,110.87000274658203,70.58000183105469
2020-12-22,30200.19921875,38.04999923706055,28.739999771118164,128.7899932861328,35.68000030517578,66.43000030517578,61.0,66.61000061035156,111.20999908447266,71.45999908447266
2020-12-23,30046.73046875,37.810001373291016,28.610000610351562,129.33999633789062,36.02000045776367,66.04000091552734,61.189998626708984,66.37000274658203,111.45999908447266,71.41999816894531
2020-12-24,30155.919921875,38.369998931884766,28.969999313354492,128.42999267578125,35.70000076293945,66.26000213623047,60.90999984741211,66.44000244140625,111.19999694824219,71.19000244140625
2020-12-28,30283.23046875,38.2599983215332,29.149999618530273,130.33999633789062,36.029998779296875,66.80000305175781,61.529998779296875,66.97000122070312,112.05000305175781,72.25
2020-12-29,30492.0703125,38.11000061035156,29.209999084472656,131.22999572753906,36.36000061035156,67.61000061035156,61.630001068115234,67.41999816894531,112.2699966430664,71.68000030517578
2020-12-30,30415.08984375,37.65999984741211,29.09000015258789,130.35000610351562,36.0099983215332,67.6500015258789,61.5099983215332,67.12999725341797,112.51000213623047,71.37000274658203
2020-12-31,30417.640625,38.04999923706055,29.079999923706055,129.88999938964844,36.130001068115234,66.86000061035156,61.790000915527344,67.05000305175781,112.2699966430664,72.20999908447266
2021-01-04,30627.470703125,38.34000015258789,29.59000015258789,130.67999267578125,36.63999938964844,67.75,62.810001373291016,67.41999816894531,113.87999725341797,73.02999877929688
2021-01-05,30204.25,38.369998931884766,29.06999969482422,127.61000061035156,35.400001525878906,66.31999969482422,61.25,66.62000274658203,112.75,71.58000183105469
2021-01-06,30362.779296875,40.439998626708984,29.770000457763672,126.88999938964844,35.349998474121094,65.69000244140625,61.459999084472656,66.58999633789062,112.18000030517578,74.0999984741211
2021-01-07,30901.1796875,41.22999954223633,30.950000762939453,127.7300033569336,35.25,66.69999694824219,62.970001220703125,66.81999969482422,115.4800033569336,76.7699966430664
2021-01-08,31069.580078125,42.0,31.09000015258789,130.55999755859375,35.369998931884766,67.30999755859375,61.88999938964844,66.62000274658203,117.04000091552734,77.0199966430664
2021-01-11,31015.369140625,40.52000045776367,30.6200008392334,129.49000549316406,35.470001220703125,66.51000213623047,62.099998474121094,66.52999877929688,117.41999816894531,75.37999725341797
2021-01-12,31015.009765625,42.58000183105469,31.200000762939453,129.52000427246094,34.9900016784668,66.19000244140625,61.650001525878906,66.33000183105469,117.70999908447266,76.44000244140625
2021-01-13,31084.880859375,43.689998626708984,31.290000915527344,129.22999572753906,35.06999969482422,65.19000244140625,61.61000061035156,66.04000091552734,116.5999984741211,77.4000015258789
2021-01-14,31085.669921875,43.470001220703125,31.40999984741211,130.1999969482422,35.66999816894531,65.56999969482422,62.63999938964844,66.2699966430664,117.16999816894531,76.94000244140625
2021-01-15,30926.76953125,43.689998626708984,31.0,128.5500030517578,35.709999084472656,65.08999633789062,62.25,65.62000274658203,116.29000091552734,75.72000122070312
2021-01-19,30887.419921875,43.27000045776367,31.100000381469727,128.3000030517578,36.52000045776367,65.73999786376953,63.33000183105469,65.8499984741211,117.9000015258789,75.94999694824219
2021-01-20,31017.5390625,43.97999954223633,31.1200008392334,130.07000732421875,36.189998626708984,67.80000305175781,62.72999954223633,65.31999969482422,118.05000305175781,75.97000122070312
2021-01-21,31198.009765625,43.529998779296875,30.8700008392334,132.35000610351562,36.70000076293945,68.8499984741211,62.970001220703125,65.36000061035156,118.3499984741211,75.76000213623047
2021-01-22,31141.560546875,41.36000061035156,30.25,132.77999877929688,36.54999923706055,68.73999786376953,62.56999969482422,65.19000244140625,117.58999633789062,73.9000015258789
2021-01-25,30989.849609375,41.61000061035156,30.040000915527344,134.3300018310547,36.810001373291016,69.29000091552734,62.619998931884766,64.87000274658203,117.66000366210938,74.08000183105469
2021-01-26,30968.55078125,42.0099983215332,30.239999771118164,134.41000366210938,37.20000076293945,69.16999816894531,64.01000213623047,65.80000305175781,118.69999694824219,74.44999694824219
2021-01-27,30893.779296875,40.08000183105469,29.469999313354492,133.38999938964844,37.29999923706055,69.58000183105469,62.95000076293945,65.94000244140625,116.62000274658203,71.8499984741211
2021-01-28,30377.189453125,40.529998779296875,29.3700008392334,132.1699981689453,37.119998931884766,68.5199966430664,61.959999084472656,65.31999969482422,115.30999755859375,71.52999877929688
2021-01-29,30553.91015625,40.099998474121094,29.459999084472656,131.3800048828125,36.869998931884766,67.7300033569336,62.16999816894531,65.19000244140625,115.83999633789062,71.73999786376953
2021-02-01,30054.73046875,39.79999923706055,29.270000457763672,130.4600067138672,36.9900016784668,67.47000122070312,62.54999923706055,64.36000061035156,115.97000122070312,71.37000274658203
2021-02-02,30276.880859375,40.54999923706055,29.670000076293945,133.44000244140625,37.779998779296875,68.58000183105469,62.65999984741211,64.4000015258789,116.37999725341797,72.0
2021-02-03,30689.650390625,40.2400016784668,30.0,134.22000122070312,37.70000076293945,70.2699966430664,62.88999938964844,64.43000030517578,115.80000305175781,72.61000061035156
2021-02-04,30737.779296875,42.04999923706055,30.309999465942383,134.2100067138672,37.650001525878906,70.2300033569336,62.72999954223633,64.73999786376953,114.9800033569336,72.33999633789062
2021-02-05,31093.810546875,42.86000061035156,31.100000381469727,136.02999877929688,37.91999816894531,70.91000366210938,63.529998779296875,65.55000305175781,116.25,72.98999786376953
2021-02-08,31191.19921875,43.18000030517578,30.989999771118164,135.8699951171875,37.959999084472656,71.75,63.72999954223633,65.97000122070312,116.08000183105469,74.16000366210938
2021-02-09,31359.880859375,43.9900016784668,31.190000534057617,136.3800048828125,38.099998474121094,71.51000213623047,63.209999084472656,66.0199966430664,115.80000305175781,74.18000030517578
2021-02-10,31428.01953125,44.02000045776367,31.459999084472656,137.1300048828125,38.380001068115234,72.58000183105469,63.560001373291016,66.26000213623047,116.81999969482422,74.06999969482422
2021-02-11,31466.490234375,44.56999969482422,31.31999969482422,137.3000030517578,38.5,72.76000213623047,63.40999984741211,65.94999694824219,116.5999984741211,73.7300033569336
2021-02-12,31420.80078125,43.709999084472656,31.170000076293945,137.52000427246094,38.290000915527344,72.5999984741211,62.88999938964844,65.52999877929688,116.18000030517578,73.41999816894531
2021-02-16,31472.080078125,45.70000076293945,31.84000015258789,139.13999938964844,38.43000030517578,73.0,62.54999923706055,65.80999755859375,117.43000030517578,74.62000274658203
2021-02-17,31485.609375,46.2599983215332,31.959999084472656,136.8699951171875,37.939998626708984,72.91999816894531,61.9900016784668,65.31999969482422,115.73999786376953,73.98999786376953
2021-02-18,31558.599609375,46.27000045776367,31.989999771118164,135.5,37.84000015258789,73.05999755859375,61.869998931884766,65.22000122070312,115.97000122070312,73.97000122070312
2021-02-19,31504.130859375,45.47999954223633,32.2400016784668,136.9499969482422,38.150001525878906,73.41000366210938,62.349998474121094,65.81999969482422,115.9000015258789,74.12000274658203
2021-02-22,31381.119140625,46.4900016784668,32.29999923706055,134.3800048828125,38.029998779296875,71.79000091552734,61.2400016784668,64.7699966430664,113.86000061035156,74.95999908447266
2021-02-23,31501.890625,48.349998474121094,32.939998626708984,130.83999633789062,38.540000915527344,71.54000091552734,60.45000076293945,65.20999908447266,114.05999755859375,75.30000305175781
2021-02-24,31499.75,48.88999938964844,32.959999084472656,131.69000244140625,38.45000076293945,72.01000213623047,60.560001373291016,64.91999816894531,114.08000183105469,75.63999938964844
2021-02-25,31955.939453125,50.810001373291016,33.81999969482422,133.50999450683594,38.63999938964844,72.91000366210938,59.880001068115234,64.94999694824219,114.58000183105469,76.11000061035156
2021-02-26,31401.2890625,48.65999984741211,32.88999938964844,131.2899932861328,38.119998931884766,71.69000244140625,59.65999984741211,64.47000122070312,113.98999786376953,74.30999755859375
2021-03-01,31065.900390625,49.41999816894531,32.86000061035156,132.91000366210938,37.7599983215332,72.5199966430664,59.099998474121094,63.75,113.52999877929688,74.5199966430664
2021-03-02,31535.369140625,49.58000183105469,33.279998779296875,135.08999633789062,37.400001525878906,73.41999816894531,59.7400016784668,63.869998931884766,114.31999969482422,75.62999725341797
2021-03-03,31352.9609375,49.4900016784668,33.33000183105469,132.1199951171875,37.150001525878906,72.7699966430664,59.380001068115234,63.65999984741211,113.33000183105469,75.55000305175781
2021-03-04,31289.009765625,50.29999923706055,33.369998931884766,129.02000427246094,36.810001373291016,71.80999755859375,58.810001373291016,63.65999984741211,112.05999755859375,74.95999908447266
2021-03-05,31029.1796875,52.4900016784668,33.63999938964844,128.13999938964844,36.70000076293945,72.30000305175781,58.970001220703125,63.56999969482422,111.44999694824219,74.37999725341797
2021-03-08,31512.150390625,53.470001220703125,33.959999084472656,128.8300018310547,36.93000030517578,73.43000030517578,59.849998474121094,64.72000122070312,113.11000061035156,75.55999755859375
2021-03-09,31892.349609375,52.75,33.869998931884766,128.77000427246094,37.209999084472656,73.55000305175781,60.849998474121094,65.19999694824219,113.56999969482422,76.83000183105469
2021-03-10,31906.9609375,52.20000076293945,33.9900016784668,131.50999450683594,37.47999954223633,74.11000061035156,61.29999923706055,64.97000122070312,114.1500015258789,77.16999816894531
